,id_vendedor,dias_atividade,datas_distintas_de_venda,%_de_atividade,vendas_por_dia_de_atividade,avaliacao_media,qtd_pedidos,qtd_produtos,media_produtos_por_pedido,receita_total,media_valor_pedido_sem_frete,media_valor_pedido_com_frete,media_valor_frete,prop_pedidos_atrasados,dias_sem_vender,tempo_de_postagem
1985,d9bd94811c3338dceb4181f3dbc0c73e,113,36,0.32,1.5,4.65,54,61,1.13,6911,127.98,142.39,14.41,0.11,13,3
1986,"""784ba75dd9d20200c4caed3d7a77141a""",58,7,0.12,1.0,1.0,7,9,1.29,2890,412.86,439.14,26.29,0.22,256,-1
1987,d8d9567d0bfb0bc7eb845a205ba42657,148,4,0.03,1.0,3.0,4,4,1.0,75,18.75,33.75,15.0,0.5,12,5
1988,"""34a557286ead8fe75c989e0afcf7d98c""",96,4,0.04,1.0,5.0,4,4,1.0,415,103.75,118.5,14.75,0.0,16,4
1989,"""2745f798279e0ed033addcc1474776d7""",269,30,0.11,1.03,4.54,31,31,1.0,3550,114.52,136.26,21.74,0.1,95,3
1990,"""6ba4733aa33f6386e9fb0c0fd3993b38""",124,3,0.02,1.0,5.0,3,3,1.0,150,50.0,69.67,19.67,0.0,17,3
1991,"""9e7c5f4d7770eab65738cca38f9efccf""",68,2,0.03,1.0,4.0,2,2,1.0,185,92.5,111.5,19.0,0.0,27,6
1992,"""0b90b6df587eb83608a64ea8b390cf07""",299,101,0.34,1.61,3.98,163,209,1.28,28498,174.83,196.96,22.13,0.03,16,8
1993,f9903dd0f812c7e771fcad47b6fff231,280,9,0.03,1.11,3.14,10,15,1.5,1685,168.5,209.9,41.4,0.0,13,3
1994,c33847515fa6305ce6feb1e818569f13,105,57,0.54,2.0,3.73,114,128,1.12,15521,136.15,174.57,38.42,0.05,12,3
1995,"""276677b5d08786d5dce7c2149dcce48b""",194,30,0.15,1.03,4.29,31,45,1.45,3430,110.65,135.19,24.55,0.07,21,3
1996,f1fd5ab1181f827ffad998c1a5de7d74,266,15,0.06,1.0,4.67,15,15,1.0,7046,469.73,525.2,55.47,0.0,25,2
1997,"""5d76d80a2f5f39c891b996a1bf4c9853""",26,6,0.23,1.0,2.5,6,6,1.0,1239,206.5,234.83,28.33,0.0,14,3
1998,"""7bac63f6603d382cc8d0832eb6c100a8""",273,17,0.06,1.12,3.89,19,19,1.0,7752,408.0,427.11,19.11,0.16,30,3
1999,b39d7fe263ef469605dbb32608aee0af,342,40,0.12,1.08,4.71,43,48,1.12,5066,117.81,141.93,24.12,0.04,11,4
2000,"""4da0e408c99d2fdc2126dc9fce518060""",342,21,0.06,1.1,4.43,23,28,1.22,1524,66.26,87.65,21.39,0.0,21,5
2001,"""7d294cf9a6a69dc6a0c3e540fff0e039""",87,5,0.06,1.0,4.0,5,5,1.0,255,51.0,89.6,38.6,0.0,33,2
2002,c24173065483e421f9e5e7f599de101d,60,3,0.05,1.0,4.0,3,3,1.0,124,41.33,57.0,15.67,0.0,281,-2
2003,fc0b214b59a83615fea981c6424a02ae,1,1,1.0,1.0,2.5,1,1,1.0,160,160.0,172.0,12.0,0.0,17,3
2004,"""398cb257329ef7af7f1943a8974a3cbc""",1,1,1.0,1.0,5.0,1,1,1.0,146,146.0,161.0,15.0,0.0,45,9
2005,e38db885400cd35c71dfd162f2c1dbcf,333,27,0.08,1.07,4.36,29,31,1.07,2015,69.48,91.76,22.28,0.13,19,2
2006,aafe36600ce604f205b86b5084d3d767,347,75,0.22,1.19,4.23,89,91,1.02,5989,67.29,85.85,18.56,0.07,17,3
2007,"""8daab2245ebdc277c51098d01c5ad8ef""",141,15,0.11,1.07,4.67,16,16,1.0,1605,100.31,118.25,17.94,0.06,12,4
2008,"""458c6fa920810ce2492da71bc26d9eec""",10,2,0.2,1.0,2.0,2,2,1.0,756,378.0,431.0,53.0,0.0,256,2
2009,"""6eb94e1466490d327a09abf8f3552a50""",100,8,0.08,1.12,4.75,9,9,1.0,1373,152.56,176.33,23.78,0.11,11,4
2010,c18309219e789960add0b2255ca4b091,1,1,1.0,1.0,5.0,1,1,1.0,10,10.0,24.0,14.0,0.0,272,5
2011,de09d00cfc265b8804c7df34075a68fa,205,3,0.01,1.0,3.33,3,3,1.0,784,261.33,276.0,14.67,0.0,119,3
2012,b2ba3715d723d245138f291a6fe42594,346,148,0.43,1.53,4.19,226,242,1.07,33189,146.85,166.43,19.58,0.11,12,1
2013,"""094ced053e257ae8cae57205592d6712""",119,16,0.13,1.19,4.0,19,19,1.0,1521,80.05,104.16,24.11,0.0,34,7
2014,"""1fe5540d7c1c37a595fefbacd5570d9e""",15,11,0.73,1.82,4.5,20,25,1.25,4539,226.95,255.65,28.7,0.04,18,4
2015,af3ef48d0e13835e529c29ac573c63e5,99,20,0.2,1.05,3.57,21,21,1.0,1407,67.0,89.14,22.14,0.05,12,3
2016,ce20a2ec1514c25e16f2b5b39bc818f0,74,4,0.05,1.0,5.0,4,7,1.75,287,71.75,123.5,51.75,0.43,21,3
2017,bac692d6c0ed08467878018e6cc9c26c,1,1,1.0,1.0,2.5,1,3,3.0,477,477.0,558.0,81.0,0.0,33,5
2018,adbc26658d6c7b4b6219f9d934598091,345,69,0.2,1.26,4.24,87,91,1.05,11679,134.24,155.64,21.4,0.15,13,2
2019,df56d7b40d437f88407c5f78b63bc328,161,19,0.12,1.16,4.0,22,25,1.14,2798,127.18,148.09,20.91,0.04,159,3
2020,"""33c51922b6e3c16b24a8f28e5833c99d""",243,17,0.07,1.06,4.71,18,20,1.11,6660,370.0,390.5,20.5,0.05,33,1
2021,"""8e29d051f810eb22959ede205b462b9f""",9,2,0.22,1.0,5.0,2,2,1.0,600,300.0,406.5,106.5,0.5,76,4
2022,e64882b4ef12aee8d0faca4db5b681f4,1,1,1.0,1.0,4.0,1,2,2.0,230,230.0,274.0,44.0,0.0,233,2
2023,e067ad2c1c0b48758eb1b5228bcf7a68,291,35,0.12,1.14,4.38,40,46,1.15,4115,102.88,120.42,17.55,0.04,21,0
2024,"""6ec1a01e866584bb679eb9b098345919""",348,26,0.07,1.0,4.27,26,27,1.04,3797,146.04,174.42,28.38,0.26,10,4
2025,"""04aa0a1c5ce6b222003403a3e11c3cc0""",141,4,0.03,1.25,5.0,5,8,1.6,2519,503.8,585.8,82.0,0.12,222,4
2026,"""9d7a1d34a5052409006425275ba1c2b4""",252,10,0.04,1.1,4.75,11,11,1.0,377,34.27,53.45,19.18,0.09,14,1
2027,"""4e17c65a516f69d023a2ae78b84f28d6""",339,48,0.14,1.06,4.26,51,64,1.25,5741,112.57,131.59,19.02,0.12,8,12
2028,"""8c9348f33ae3dada25c99c99ade2af78""",39,2,0.05,1.0,2.5,2,2,1.0,313,156.5,182.5,26.0,0.0,38,5
2029,"""2aafae69bf4c41fbd94053d9413e87ee""",64,2,0.03,1.0,2.5,2,2,1.0,94,47.0,62.0,15.0,0.0,39,3
2030,f8e2c1b59cd4225a3e4fd0d013a76b93,1,1,1.0,1.0,5.0,1,1,1.0,40,40.0,52.0,12.0,0.0,246,8
2031,aded58c8142dedc5494a81f948431fab,24,4,0.17,1.0,3.2,4,5,1.25,290,72.5,94.75,22.25,0.0,132,2
2032,c092292535a57dacd95a8765f5518f87,1,1,1.0,1.0,2.5,1,1,1.0,125,125.0,144.0,19.0,0.0,60,5
2033,"""134a288e7de827ec5ec62e3ec9c3a295""",8,2,0.25,1.0,2.5,2,2,1.0,270,135.0,149.5,14.5,0.0,349,6
2034,"""412a4720f3e9431b4afa1476a1acddbe""",338,21,0.06,1.0,4.5,21,22,1.05,2059,98.05,122.43,24.38,0.05,19,4
2035,"""46ef1a25845fc051c2998d878354810c""",339,5,0.01,1.0,4.25,5,5,1.0,251,50.2,70.0,19.8,0.2,17,4
2036,d7ab82074b5f1dfba46db123df101bff,1,1,1.0,2.0,4.0,2,3,1.5,39,19.5,42.0,22.5,0.0,242,5
2037,"""94231344608e603693b0a8891143f65d""",79,3,0.04,1.0,4.0,3,3,1.0,722,240.67,274.67,34.0,0.0,27,4
2038,"""0d83f8e03188682112cc0d93523705cc""",69,4,0.06,1.0,1.0,4,8,2.0,697,174.25,205.0,30.75,0.5,224,1
2039,ce248b21cb2adc36282ede306b7660e5,333,51,0.15,1.2,4.25,61,62,1.02,13390,219.51,249.66,30.15,0.11,28,3
2040,"""76d5af76d0271110f9af36c92573f765""",333,64,0.19,1.27,4.3,81,99,1.22,16035,197.96,221.8,23.84,0.11,33,3
2041,a53f60f05f822b5c621a50ff6a5cb362,54,3,0.06,1.33,5.0,4,6,1.5,416,104.0,136.25,32.25,0.0,17,0
2042,"""6e1862e15f33d9994bc25922a85e1efc""",76,7,0.09,1.0,4.43,7,12,1.71,669,95.57,111.71,16.14,0.0,12,4
2043,c1552b1dab6e6f760950368ae61fb600,4,2,0.5,1.0,4.0,2,2,1.0,54,27.0,34.5,7.5,0.0,9,4
2044,"""5b2e94f2c22b39ccc24d34ad0f669672""",98,10,0.1,1.0,5.0,10,10,1.0,950,95.0,134.0,39.0,0.1,27,4
2045,f67efa3f0b6761102a7f8c6b7b571f5d,116,2,0.02,1.0,2.5,2,3,1.5,342,171.0,227.5,56.5,0.0,147,5
2046,"""57e632711dec9ec14ca7546769483e7e""",325,37,0.11,1.05,4.46,39,41,1.05,3826,98.1,118.49,20.38,0.0,26,3
2047,c68fb906c8f4b4b946d8386bfa6e5467,327,27,0.08,1.11,4.22,30,32,1.07,3228,107.6,127.77,20.17,0.03,35,4
2048,"""4bcec44888b30ba9001234c534716d3f""",194,5,0.03,1.0,4.0,5,5,1.0,146,29.2,41.6,12.4,0.0,47,4
2050,"""2d22fc3089eb907b29ebff50581fb472""",17,3,0.18,1.0,5.0,3,3,1.0,318,106.0,126.0,20.0,0.0,127,5
2051,"""31e60bf8d103ce47932a85f5562deb16""",1,1,1.0,1.0,2.5,1,1,1.0,181,181.0,239.0,58.0,0.0,54,5
2052,"""7dc9a3355bae96dd82008b313d3a456c""",1,1,1.0,1.0,5.0,1,1,1.0,899,899.0,950.0,51.0,0.0,75,-1
2053,d98eec89afa3380e14463da2aabaea72,355,86,0.24,1.28,4.2,110,118,1.07,4740,43.09,61.51,18.42,0.03,7,2
2054,d91fb3b7d041e83b64a00a3edfb37e4f,356,175,0.49,2.24,4.2,392,399,1.02,26517,67.65,85.03,17.38,0.07,10,2
2055,"""59fb871bf6f4522a87ba567b42dafecf""",223,33,0.15,1.24,4.21,41,41,1.0,7257,177.0,195.02,18.02,0.12,143,2
2056,"""03bd479e1d9484cdb14104d3023f7321""",77,3,0.04,1.0,4.0,3,3,1.0,360,120.0,139.33,19.33,0.33,41,3
2057,aa8af66c623d7d544dfe4bb85b5ebe3b,1,1,1.0,1.0,2.5,1,1,1.0,99,99.0,115.0,16.0,0.0,92,-1
2058,fcba71d4d5db057f43249145e4eb1e27,120,3,0.02,1.0,5.0,3,3,1.0,495,165.0,183.0,18.0,0.0,189,6
2059,"""35281d148dcf7134bae913c57db4e6da""",1,1,1.0,1.0,5.0,1,1,1.0,120,120.0,137.0,17.0,0.0,46,2
2060,"""686886775c8f6b1191c7b953fb52708c""",1,1,1.0,1.0,5.0,1,1,1.0,189,189.0,203.0,14.0,0.0,69,5
2061,"""87142160b41353c4e5fca2360caf6f92""",350,129,0.37,1.34,4.32,173,198,1.14,18527,107.09,130.79,23.7,0.08,13,3
2062,bf84056e679dbe9c69929847a40e338f,70,20,0.29,1.75,4.5,35,38,1.09,1915,54.71,67.26,12.54,0.08,127,1
2063,c31eff8334d6b3047ed34bebd4d62c36,264,84,0.32,1.43,4.04,120,121,1.01,12994,108.28,127.92,19.64,0.14,16,2
2064,b5b800c4065bebf4d3442311c9857344,1,1,1.0,1.0,2.5,1,1,1.0,80,80.0,89.0,9.0,0.0,125,3
2065,b499c00f28f4b7069ff6550af8c1348a,354,110,0.31,1.25,4.0,138,170,1.23,9719,70.43,87.63,17.2,0.11,10,3
2066,"""8160255418d5aaa7dbdc9f4c64ebda44""",318,191,0.6,1.99,3.83,380,425,1.12,46517,122.41,142.84,20.42,0.18,12,1
2067,"""5f67c6082caacb26e431a7b17940cece""",174,9,0.05,1.44,3.4,13,14,1.08,1665,128.08,144.15,16.08,0.29,27,-2
2068,"""0ad80de75c811326389cfb1daba7d45e""",82,6,0.07,1.0,5.0,6,6,1.0,1450,241.67,260.83,19.17,0.0,238,4
2069,d12c926d74ceff0a90a21184466ce161,251,37,0.15,1.03,4.77,38,52,1.37,1950,51.32,68.97,17.66,0.02,113,5
2070,"""06e5eefc71ec47ae763c5c6f8db7064f""",349,73,0.21,1.14,4.08,83,86,1.04,20213,243.53,267.12,23.59,0.02,12,3
2071,ed8cb7b190ceb6067227478e48cf8dde,41,8,0.2,1.88,2.88,15,17,1.13,575,38.33,54.4,16.07,0.06,5,3
2072,"""07d75e33f2750d97d467fb57e4dfdd8a""",63,2,0.03,1.0,4.0,2,2,1.0,723,361.5,380.0,18.5,0.0,118,3
2073,caa9bc43a9fe8cf9c564ddd8a03cc4a6,133,12,0.09,1.08,4.75,13,14,1.08,804,61.85,79.69,17.85,0.07,7,3
2074,"""3a3c180dd702a725bd0ba4117689239e""",1,1,1.0,1.0,2.5,1,1,1.0,42,42.0,77.0,35.0,0.0,122,3
2075,a7d0f8dd44f57ef6de7f7f02e3d82630,58,2,0.03,1.0,5.0,2,2,1.0,74,37.0,49.5,12.5,0.0,13,1
2076,"""8e670472e453ba34a379331513d6aab1""",1,1,1.0,1.0,1.0,1,1,1.0,975,975.0,1084.0,109.0,1.0,362,-40
2077,"""2199e7fe213c16213bf5d6a7eadc9a5d""",238,10,0.04,1.0,3.67,10,12,1.2,1331,133.1,154.3,21.2,0.08,14,4
2078,"""4992e76a42cb3aad7a7047e0d3d7e729""",338,43,0.13,1.09,4.14,47,59,1.26,1763,37.51,54.96,17.45,0.08,21,3
2079,"""2addf05f476d0637864454e93ba673d5""",182,10,0.05,1.0,5.0,10,10,1.0,4254,425.4,454.9,29.5,0.0,169,5
2080,e94b64dc6979b302a5a5be1662c83bb6,5,2,0.4,1.0,2.5,2,2,1.0,307,153.5,169.5,16.0,0.0,60,2
2081,"""9b00cad94ef3078faf6fba2e792c158f""",1,1,1.0,1.0,5.0,1,1,1.0,355,355.0,374.0,19.0,0.0,257,7
2082,"""8444e55c1f13cd5c179851e5ca5ebd00""",299,45,0.15,1.18,2.88,53,63,1.19,11101,209.45,233.11,23.66,0.16,66,5
2083,bce6a5ecf98e99fd2a8868b15c51f04b,82,11,0.13,1.27,5.0,14,15,1.07,3465,247.5,264.71,17.21,0.2,12,3
2084,"""381c83fdca332ea6afd896da20bf6e4a""",339,42,0.12,1.07,4.5,45,45,1.0,7247,161.04,182.76,21.71,0.04,20,4
2085,"""4e5725ba188db8252977a4f0227bd462""",95,17,0.18,1.24,2.2,21,24,1.14,1866,88.86,106.05,17.19,0.29,100,3
2086,"""11305281b50fff20ae8bb473f8e11876""",271,18,0.07,1.0,4.67,18,20,1.11,2940,163.33,198.17,34.83,0.2,9,5
2087,c87abc38c8ed3240861729e1aeadf221,1,1,1.0,1.0,2.5,1,1,1.0,133,133.0,149.0,16.0,0.0,250,12
2088,"""7b3447b497e55af8c15fc7bd89d7b81a""",1,1,1.0,1.0,2.5,1,1,1.0,50,50.0,71.0,21.0,0.0,290,-4
2089,"""07e8e8fc5222bb358e6f259da3197074""",169,2,0.01,1.0,5.0,2,2,1.0,52,26.0,37.5,11.5,0.0,26,2
2090,"""5a93f3ab0ef4c84ed5e1b5dbf23978bc""",182,27,0.15,1.04,4.94,28,32,1.14,1908,68.14,85.64,17.5,0.03,181,12
2091,"""2305ab43e846518f58dd9d59f3f54e96""",56,3,0.05,1.0,5.0,3,3,1.0,789,263.0,277.0,14.0,0.0,77,2
2092,"""73b8eb4a9a729d4019b24ed1be748cbf""",51,6,0.12,1.17,4.5,7,7,1.0,570,81.43,93.86,12.43,0.0,27,4
2093,"""091065b789659bc3cd9af9cb3a6253ff""",94,2,0.02,1.0,2.5,2,2,1.0,1359,679.5,722.0,42.5,0.0,228,5
2094,"""7d7d2b7a51328016102d4528c411d630""",134,7,0.05,1.0,3.5,7,7,1.0,919,131.29,157.0,25.71,0.14,16,3
2095,"""20611af7866c6068fd5ae1f9dbe15c92""",4,2,0.5,1.0,5.0,2,2,1.0,220,110.0,167.0,57.0,0.0,48,2
2096,f80edd2c5aaa505cc4b0a3b219abf4b8,359,80,0.22,1.18,4.05,94,99,1.05,7562,80.45,103.2,22.76,0.04,7,2
2097,"""1b4c3a6f53068f0b6944d2d005c9fc89""",314,49,0.16,1.1,4.04,54,54,1.0,5824,107.85,135.65,27.8,0.06,39,3
2098,"""4e922959ae960d389249c378d1c939f5""",359,154,0.43,1.56,3.96,241,255,1.06,32528,134.97,151.71,16.73,0.16,6,4
2099,c510bc1718f0f2961eaa42a23330681a,119,11,0.09,1.09,3.67,12,12,1.0,10141,845.08,904.25,59.17,0.0,21,3
2100,"""31561f325664a8a7aba4c8d0c3a9b3db""",75,28,0.37,1.29,4.25,36,38,1.06,2699,74.97,92.44,17.47,0.03,16,3
2101,edd066cd02126d7800f9b66e980e9931,258,3,0.01,1.0,2.5,3,3,1.0,470,156.67,181.33,24.67,0.0,82,3
2102,"""0743a0239d764b9a0f959a57d07e36ab""",12,4,0.33,1.0,5.0,4,4,1.0,337,84.25,100.75,16.5,0.0,30,3
2103,"""29fe9f200d3fa0c668d2aa1ec7e08dfb""",1,1,1.0,1.0,2.5,1,1,1.0,80,80.0,106.0,26.0,0.0,365,-1
2104,"""04ee0ec01589969663ba5967c0e0bdc0""",1,1,1.0,1.0,5.0,1,1,1.0,289,289.0,314.0,25.0,0.0,13,6
2105,"""42fa4ee7240e9b8eb4576358ec142ba7""",156,18,0.12,1.22,4.75,22,22,1.0,3846,174.82,198.5,23.68,0.0,56,4
2106,"""59417c56835dd8e2e72f91f809cd4092""",20,4,0.2,1.0,4.33,4,4,1.0,5515,1378.75,1441.25,62.5,0.0,336,14
2107,edb1ef5e36e0c8cd84eb3c9b003e486d,325,124,0.38,1.33,4.59,165,174,1.05,79202,480.01,503.55,23.54,0.07,14,3
2108,"""610f72e407cdd7caaa2f8167b0163fd8""",144,13,0.09,1.23,3.25,16,17,1.06,13585,849.06,901.88,52.81,0.12,9,4
2109,"""5dceca129747e92ff8ef7a997dc4f8ca""",297,106,0.36,1.3,3.55,138,143,1.04,73346,531.49,569.83,38.34,0.08,69,4
2110,"""8bb48dc19fccaa8613b6229bf7f452a2""",280,69,0.25,1.19,4.16,82,95,1.16,4201,51.23,73.88,22.65,0.02,42,3
2111,e560e4022d8f7aebf155db95946c5c0f,29,2,0.07,1.0,2.5,2,2,1.0,780,390.0,435.5,45.5,0.0,54,4
2112,eb4df17aed01d918c65f0f8d650900c0,281,11,0.04,1.0,3.67,11,11,1.0,3740,340.0,357.0,17.0,0.27,18,0
2113,"""8b2d4ab22f42c5cfc338b846decfda60""",145,6,0.04,1.0,5.0,6,9,1.5,458,76.33,107.0,30.67,0.0,14,2
2114,"""4a23adac87cf538689fa600d976f78b2""",5,3,0.6,1.0,2.5,3,3,1.0,405,135.0,146.67,11.67,0.0,12,2
2115,fcf16b7a8697e559f0123190bb30177d,177,3,0.02,1.0,2.5,3,7,2.33,1050,350.0,517.0,167.0,0.57,21,3
2116,bcc9dd23e2a8bd8267cf92b19304a1b9,34,3,0.09,1.0,5.0,3,3,1.0,203,67.67,82.0,14.33,0.67,194,2
2117,"""39d54ff918774174706fb065d7f9dc07""",242,20,0.08,1.1,4.17,22,24,1.09,1556,70.73,86.45,15.73,0.12,41,3
2118,daf565f087a52def0fd5c5825b3661bc,65,9,0.14,1.0,3.67,9,9,1.0,816,90.67,124.89,34.22,0.11,12,3
2119,"""0aea4c6ae1505b3228ddf3dd7822ee5b""",203,8,0.04,1.0,3.8,8,8,1.0,1428,178.5,197.38,18.88,0.25,126,4
2120,e9874ae10b2d60d43917b6bbfa13a599,1,1,1.0,1.0,2.5,1,1,1.0,199,199.0,222.0,23.0,0.0,138,5
2121,"""49cdc90518a4f82676b38b3c1aa43ff6""",79,5,0.06,1.0,4.0,5,5,1.0,1540,308.0,324.6,16.6,0.0,6,1
2122,"""74871d19219c7d518d0090283e03c137""",139,6,0.04,1.0,5.0,6,7,1.17,550,91.67,106.33,14.67,0.0,13,3
2123,"""777a0c55737f34ffeb78010f7542ab41""",55,5,0.09,1.2,2.0,6,6,1.0,452,75.33,88.17,12.83,0.0,14,3
2124,"""7c4adcc13272c0e26fa23aac642adb7b""",28,2,0.07,1.0,5.0,2,2,1.0,135,67.5,83.0,15.5,0.5,189,3
2125,aa2640d851ec322526f1295bbeb20092,1,1,1.0,1.0,3.0,1,2,2.0,160,160.0,182.0,22.0,0.0,118,5
2126,ad273c9eb54ecb4532de4bf75bae9e4e,307,6,0.02,1.0,5.0,6,7,1.17,490,81.67,103.33,21.67,0.0,25,3
2127,b29d3380981c51df13fc6fbe87e1763d,97,6,0.06,1.0,3.75,6,7,1.17,436,72.67,89.17,16.5,0.0,32,3
2128,"""3a3e46d10f74d8a6ca76e2b538f106a0""",109,2,0.02,1.0,4.0,2,5,2.5,300,150.0,183.5,33.5,0.2,101,5
2129,d8b8f2cf9ff6ba0389072541cb42498c,1,1,1.0,1.0,5.0,1,1,1.0,149,149.0,169.0,20.0,0.0,103,5
2130,e2c92f9c1c7746d899d18f2e158bbff7,106,10,0.09,1.2,4.5,12,12,1.0,1643,136.92,163.17,26.25,0.0,27,4
2131,"""4de6e4ba574aa9dfdc824bc44dc47fdd""",178,13,0.07,1.08,4.12,14,14,1.0,452,32.29,50.29,18.0,0.07,60,4
2132,"""4677a5437afda5fa7140b927b07be1cc""",119,11,0.09,1.0,4.5,11,11,1.0,3416,310.55,348.55,38.0,0.09,25,3
2133,"""8a43128d7f9a3db592b866e6861a6cce""",59,3,0.05,1.0,2.5,3,4,1.33,991,330.33,353.0,22.67,0.0,11,6
2134,"""6187a137b2af59dfdbad8d9f8c373c14""",37,2,0.05,1.0,2.5,2,2,1.0,75,37.5,52.5,15.0,0.0,240,1
2135,f1fdf2d13186575751aa25876536d85c,1,1,1.0,1.0,5.0,1,1,1.0,26,26.0,34.0,8.0,0.0,158,2
2136,"""901b460cdce0c64e471230d7f2f9f3a3""",271,5,0.02,1.0,3.5,5,5,1.0,1904,380.8,402.6,21.8,0.0,50,1
2137,"""5c3460cd3e8a984382ae254e7dd20d9f""",175,9,0.05,1.0,4.67,9,10,1.11,774,86.0,108.11,22.11,0.0,18,3
2138,"""6b803197e03abd5056b4313306b4f29d""",197,6,0.03,1.17,5.0,7,12,1.71,407,58.14,75.43,17.29,0.0,13,2
2139,"""1703bc09972dab9782e7a9194943b69f""",1,1,1.0,1.0,2.5,1,1,1.0,250,250.0,356.0,106.0,0.0,51,2
2140,"""4736e9d642ef4257cd7622516931eb51""",283,16,0.06,1.0,3.91,16,21,1.31,1109,69.31,93.5,24.19,0.0,9,7
2141,"""15b3b1b81484422eb41df68ac87f1f50""",1,1,1.0,1.0,2.5,1,1,1.0,43,43.0,56.0,13.0,0.0,282,-1
2142,"""7d13fca15225358621be4086e1eb0964""",193,142,0.74,3.93,4.05,558,571,1.02,112456,201.53,216.76,15.23,0.12,9,2
2143,"""17f51e7198701186712e53a39c564617""",336,30,0.09,1.0,4.25,30,33,1.1,26049,868.3,1037.87,169.57,0.12,29,4
2144,"""0d33a55da925bbf1ff02af5f6059fc7f""",266,21,0.08,1.05,4.12,22,24,1.09,548,24.91,42.32,17.41,0.04,33,4
2145,e0878efa0e0b7e5313ac0b43bc04c081,122,22,0.18,1.18,3.0,26,28,1.08,5028,193.38,213.38,20.0,0.18,182,4
2146,"""562f8cfc51f265411f487d07e9c40e7f""",202,13,0.06,1.0,4.4,13,13,1.0,768,59.08,74.38,15.31,0.15,119,1
2147,a1040efe9ff4a6f93c28b0499eada8f5,1,1,1.0,1.0,2.5,1,1,1.0,1659,1659.0,1693.0,34.0,0.0,211,2
2148,"""1961c3e1272bfeceb05d0b78b5bbfdaf""",25,2,0.08,1.0,2.5,2,3,1.5,657,328.5,348.5,20.0,0.0,13,1
2149,"""83b08de96980757220871b31bf6cffca""",207,5,0.02,1.0,5.0,5,7,1.4,1305,261.0,352.0,91.0,0.29,119,0
2150,"""918717417d88a9f9ae9735567e6c7682""",71,4,0.06,1.0,5.0,4,4,1.0,346,86.5,97.75,11.25,0.0,188,3
2151,f7ccf836d21b2fb1de37564105216cc1,252,59,0.23,1.17,3.6,69,73,1.06,2750,39.86,55.94,16.09,0.1,14,3
2152,c522be04e020c1e7b79f3acff36513d5,122,6,0.05,1.0,2.5,6,6,1.0,650,108.33,123.33,15.0,0.33,11,3
2153,"""695051e2981c8b19e77cafe450d5bdf3""",1,1,1.0,1.0,2.5,1,1,1.0,170,170.0,183.0,13.0,0.0,269,6
2154,"""698f5fa55a5f73d0740e9d9a773e8093""",8,3,0.38,1.33,4.83,4,6,1.5,120,30.0,51.0,21.0,0.0,75,6
2155,"""5b07547f10dd980738a1a27f685af669""",24,9,0.38,1.44,4.71,13,14,1.08,1136,87.38,101.92,14.54,0.14,10,3
2156,"""5bf397d04035b5f45cc41e82ec106803""",56,3,0.05,1.0,2.5,3,4,1.33,1525,508.33,524.33,16.0,0.0,63,7
2157,bb7ad8a45c027be8ab075b8e465f8ca0,6,2,0.33,1.0,5.0,2,2,1.0,20,10.0,26.0,16.0,0.0,37,3
2158,"""8a40ae794fa3f9892cee24bd5af0488b""",216,3,0.01,1.0,5.0,3,3,1.0,570,190.0,216.33,26.33,0.33,76,1
2159,ccada0ef508e698917a6eab263375905,28,2,0.07,1.0,2.5,2,2,1.0,143,71.5,94.0,22.5,0.0,332,4
2160,"""582d4f8675b945722eda7c0cb61ba4c7""",318,34,0.11,1.03,4.2,35,44,1.26,2565,73.29,90.34,17.06,0.0,31,4
2161,"""972d0f9cf61b499a4812cf0bfa3ad3c4""",307,64,0.21,1.27,2.73,81,86,1.06,7903,97.57,123.47,25.9,0.12,10,1
2162,"""3be634553519fb6536a03e1358e9fdc7""",359,57,0.16,1.12,3.5,64,77,1.2,4273,66.77,90.22,23.45,0.1,7,3
2163,ebd2d60905fb58271facef5596b620d3,348,31,0.09,1.1,3.8,34,37,1.09,2678,78.76,99.41,20.65,0.03,17,4
2164,"""5e9f5bd34e0830569f05c9d4f56e04a8""",3,2,0.67,1.0,4.0,2,2,1.0,240,120.0,137.5,17.5,0.0,51,0
2165,"""7142540dd4c91e2237acb7e911c4eba2""",348,161,0.46,1.58,3.97,255,263,1.03,31067,121.83,143.75,21.91,0.09,17,4
2166,"""9198786624eaeb375793215cad26cfa6""",27,5,0.19,1.0,4.0,5,5,1.0,551,110.2,133.0,22.8,0.0,131,-1
2167,"""270572bb714b00531be85e16e1550f26""",1,1,1.0,1.0,2.5,1,1,1.0,97,97.0,112.0,15.0,0.0,102,4
2168,d7827b2af99326a03b0ed9c7a24db0d3,1,1,1.0,1.0,5.0,1,1,1.0,1455,1455.0,1557.0,102.0,0.0,144,1
2169,"""19d62d484cba71963c93f0f00ab42013""",1,1,1.0,1.0,4.0,1,1,1.0,140,140.0,163.0,23.0,0.0,130,0
2170,"""8a9260f2b0340411d6d2a56bcf4f7378""",182,7,0.04,1.14,4.33,8,9,1.12,1256,157.0,174.62,17.62,0.11,17,4
2171,"""5670f4db5b62c43d542e1b2d56b0cf7c""",117,20,0.17,1.1,4.5,22,22,1.0,6631,301.41,327.82,26.41,0.05,16,2
2172,a673821011d0cec28146ea42f5ab767f,340,77,0.23,1.27,3.62,98,111,1.13,10342,105.53,127.17,21.64,0.1,11,2
2173,"""37be5a7c751166fbc5f8ccba4119e043""",261,36,0.14,1.97,4.32,71,76,1.07,13097,184.46,208.42,23.96,0.07,105,4
